,completename,nodeId,label,CC,PC,LOC,NCMIC,NCMEC,NECA,NAMFAEC,classID,NCM
6706,com_google_security_zynamics_binnavi_Gui_Debug_ModulesPanel_Actions_CGotoModule_CGotoModule,6706,0,1,3,12,0,1,1,1,2347,1
6707,com_google_security_zynamics_binnavi_Gui_Debug_ThreadInformationPanel_Implementation_CThreadFunctions_suspend,6707,0,1,1,7,0,1,1,1,2345,1
6708,com_google_security_zynamics_binnavi_Gui_Debug_RemoteBrowser_Loader_CDebuggerListener_CDebuggerListener,6708,0,1,2,10,0,0,0,0,2348,0
6709,com_google_security_zynamics_binnavi_Gui_Debug_ToolbarPanel_CDebuggerToolbar_addHotkey,6709,0,1,4,12,0,0,0,0,1026,0
6710,com_google_security_zynamics_binnavi_Gui_Debug_ToolbarPanel_Actions_CTerminateAction_CTerminateAction,6710,0,1,2,10,0,0,0,0,2349,0
6711,com_google_security_zynamics_binnavi_Help_CHelpDialog_setInformation,6711,0,1,1,8,0,3,2,2,2350,3
6712,com_google_security_zynamics_binnavi_Gui_Debug_OptionsDialog_COptionRenderer_COptionRenderer,6712,0,1,0,6,0,0,0,0,2351,0
6713,com_google_security_zynamics_binnavi_Gui_Debug_TraceOptionsDialog_CTraceOptionsDialog_CTraceOptionsDialog,6713,0,1,1,19,1,2,1,2,1030,3
6714,com_google_security_zynamics_binnavi_Gui_Debug_ToolbarPanel_Implementations_CStepOverHelper_getNextInstructions,6714,0,3,2,22,0,1,1,1,2352,1
6715,com_google_security_zynamics_binnavi_Gui_Debug_OptionsDialog_COptionsPanel_COptionsPanel,6715,0,1,1,7,0,2,2,1,2353,2
6716,com_google_security_zynamics_binnavi_Gui_Debug_ToolbarPanel_Implementations_CSteppingHelper_getSuccessors,6716,0,3,1,16,1,2,2,1,2354,3
6717,com_google_security_zynamics_binnavi_Gui_ReilInstructionDialog_CReilInstructionDialog_CReilInstructionDialog,6717,0,1,3,19,1,0,0,0,2033,1
6718,com_google_security_zynamics_binnavi_Gui_Debug_ThreadPanel_CThreadPanelSynchronizer_synchronizeDebugger,6718,0,3,2,14,0,3,2,2,2355,3
6719,com_google_security_zynamics_binnavi_Gui_MainWindow_Implementations_CProjectFunctions_openProjects,6719,0,2,2,10,0,1,1,1,1508,1
6720,com_google_security_zynamics_binnavi_Gui_GraphSettings_CSettingsPanelBuilder_addComponent,6720,0,1,4,19,0,1,1,1,1041,1
6721,com_google_security_zynamics_binnavi_Gui_MainWindow_Implementations_CModuleInitializationFunctions_initializeAndLoadModule,6721,0,2,2,16,0,0,0,0,2220,0
6722,com_google_security_zynamics_binnavi_Gui_MainWindow_Implementations_CWindowFunctions_showHelpFile,6722,0,1,1,15,0,3,2,2,541,3
6723,com_google_security_zynamics_binnavi_Gui_GraphSettings_COrthogonalPanel_COrthogonalPanel,6723,0,1,1,12,0,8,5,3,2356,8
6724,com_google_security_zynamics_binnavi_Gui_StandardEditPanel_IInputPanelListener_changedInput,6724,0,1,0,4,0,0,0,0,2357,0
6725,com_google_security_zynamics_binnavi_Gui_MainWindow_Implementations_CProjectFunctions_addAddressSpace,6725,0,1,3,40,0,0,0,0,1508,0
6726,com_google_security_zynamics_binnavi_Gui_MainWindow_Implementations_CProjectFunctions_createProject,6726,0,1,3,43,0,0,0,0,1508,0
6727,com_google_security_zynamics_binnavi_Gui_GraphSettings_CGraphSettingsDialog_addTab,6727,0,1,3,12,0,0,0,0,1378,0
6728,com_google_security_zynamics_binnavi_Gui_GraphSettings_CMiscPanel_CMiscPanel,6728,0,2,2,17,0,9,5,3,2358,9
6729,com_google_security_zynamics_binnavi_Gui_StandardEditPanel_CStandardEditPanel_CStandardEditPanel,6729,0,1,5,32,2,7,6,2,1033,9
6730,com_google_security_zynamics_binnavi_Gui_GraphSettings_CGraphSettingsDialog_wasCanceled,6730,0,1,0,8,0,0,0,0,1378,0
6731,com_google_security_zynamics_binnavi_Gui_StandardEditPanel_CStandardEditPanel_addInputListener,6731,0,1,1,7,0,1,1,1,1033,1
6732,com_google_security_zynamics_binnavi_Gui_MainWindow_Implementations_CShowViewFunctions_showViews,6732,0,2,4,12,0,1,1,1,2359,1
6733,com_google_security_zynamics_binnavi_Gui_MainWindow_Implementations_CModuleStaringFunctions_star,6733,0,2,2,18,0,6,4,2,1043,6
6734,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_filters_Functions_CFilterTreeModel_createTree,6734,0,2,1,10,1,2,2,1,1331,3
6735,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_filters_Functions_CFunctionFilterDialog_removeListener,6735,0,1,1,7,0,1,1,1,1675,1
6736,com_google_security_zynamics_binnavi_Gui_MainWindow_Implementations_CTagFunctions_addTag,6736,0,1,4,28,0,0,0,0,1045,0
6737,com_google_security_zynamics_binnavi_Gui_MainWindow_ViewSearcher_CViewSearcherDialog_CViewSearcherDialog,6737,0,2,3,18,2,4,3,2,1049,6
6738,com_google_security_zynamics_binnavi_Gui_MainWindow_ViewSearcher_CViewSearcherDialog_search,6738,0,1,1,7,1,8,6,2,1049,9
6739,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_filters_Functions_CFunctionFilterDialog_addListener,6739,0,1,1,7,0,1,1,1,1675,1
6740,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_filters_Functions_CFunctionTypePanel_CFunctionTypePanel,6740,0,1,1,16,1,0,0,0,1052,1
6741,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Actions_CModuleInitializeAction_generateMenuEntryName,6741,0,2,1,9,0,0,0,0,1905,0
6742,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Actions_CLoadProjectAction_CLoadProjectAction,6742,0,2,2,15,0,1,1,1,2360,1
6743,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Actions_CInsertTagAction_CInsertTagAction,6743,0,1,4,15,0,0,0,0,2361,0
6744,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Actions_CAddTagAction_CAddTagAction,6744,0,1,4,15,0,2,2,1,2362,2
6745,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Actions_CToggleStarViewsAction_CToggleStarViewsAction,6745,0,1,2,10,0,0,0,0,2363,0
6746,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Actions_CPluginsReloadAction_CPluginsReloadAction,6746,0,1,0,7,0,1,1,1,2364,1
6747,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Actions_CSearchAction_CSearchAction,6747,0,1,2,16,2,0,0,0,1058,2
6748,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Actions_CDeleteProjectAction_CDeleteProjectAction,6748,0,2,4,19,0,1,1,1,2365,1
6749,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_filters_Views_CViewFilterComponent_dispose,6749,0,2,0,5,0,1,1,1,1447,1
6750,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_Data_Component_BaseTypeTableCellRenderer_renderStruct,6750,0,7,3,43,4,9,5,3,1064,13
6751,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_Root_CRootNode_createChildren,6751,0,2,0,8,0,2,2,1,1046,2
6752,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_Data_Component_BaseTypeTableCellRenderer_renderType,6752,0,1,4,5,2,0,0,0,1064,2
6753,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_Data_Component_Navigation_CSearchResult_CSearchResult,6753,0,1,2,9,0,0,0,0,2366,0
6754,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_Data_Component_BaseTypeTableCellRenderer_createDataStyle,6754,0,1,1,8,0,1,1,1,1064,1
6755,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_Data_Component_TypeInstanceDialog_isValidSectionOffset,6755,0,5,2,28,0,4,2,3,1061,4
6756,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_Data_Component_TypeInstanceDialog_instantiateCreateTypeInstanceDialog,6756,0,1,4,14,1,2,2,1,1061,3
6757,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_Data_Component_CDataProvider_dispose,6757,0,1,0,6,0,1,1,1,548,1
6758,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_Tag_CTagNodeMenuBuilder_CTagNodeMenuBuilder,6758,0,1,3,11,0,1,1,1,2367,1
6759,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_DebuggerContainer_Component_CDebuggersTable_CDebuggersTable,6759,0,1,2,9,0,2,2,1,2368,2
6760,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_DebuggerContainer_Component_CDebuggersTable_getSelectedDebuggers,6760,0,2,1,19,1,4,4,1,2368,5
6761,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_DebuggerContainer_Component_CDebuggersTable_getDebuggers,6761,0,2,1,12,0,3,3,1,2368,3
6762,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_Project_Component_CProjectNodeComponent_updateSaveButton,6762,0,1,0,6,1,6,3,3,553,7
6763,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_Views_CUserViewsComponent_getBorderText,6763,0,1,0,7,0,1,1,1,1072,1
6764,com_google_security_zynamics_binnavi_Gui_FunctionSelection_CFunctionIconNode_getFunction,6764,0,1,0,7,0,0,0,0,2369,0
6765,com_google_security_zynamics_binnavi_Gui_SettingsDialog_CAbstractSettingsPanel_CAbstractSettingsPanel,6765,0,1,1,7,0,0,0,0,2370,0
6766,com_google_security_zynamics_binnavi_Gui_SettingsDialog_CColorSettingsPanel_CColorSettingsPanel,6766,0,1,0,65,1,37,5,24,1793,38
6767,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_Traces_Component_CTracesNodeComponent_CTracesNodeComponent,6767,0,1,2,22,0,8,6,3,2371,8
6768,com_google_security_zynamics_binnavi_Gui_Loaders_CViewOpener_showForwardedFunction,6768,0,8,5,51,1,17,13,2,540,18
6769,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_TagContainer_CTagContainerNode_createChildren,6769,0,3,0,9,0,4,4,1,1865,4
6770,com_google_security_zynamics_binnavi_Gui_SettingsDialog_CLogFileDialog_show,6770,0,1,2,10,1,1,1,1,1087,2
6771,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_Traces_Component_CTracesNodeComponent_dispose,6771,0,1,0,3,0,1,1,1,2371,1
6772,com_google_security_zynamics_binnavi_Gui_MainWindow_ProjectTree_Nodes_Traces_Component_CArbitraryViewsModel_getViews,6772,0,1,0,3,0,0,0,0,1900,0
6773,com_google_security_zynamics_binnavi_Gui_FilterPanel_FilterExpressions_Wrappers_INamedElement_getName,6773,0,1,0,5,0,0,0,0,1745,0
6774,com_google_security_zynamics_binnavi_Gui_FilterPanel_FilterExpressions_Wrappers_CAddressSpaceWrapper_unwrap,6774,0,1,0,3,0,0,0,0,2372,0
6775,com_google_security_zynamics_binnavi_Gui_SettingsDialog_CGeneralSettingsPanel_CGeneralSettingsPanel,6775,0,1,0,16,1,6,5,2,2373,7
6776,com_google_security_zynamics_binnavi_Gui_FilterPanel_FilterExpressions_AbstractTree_CPredicateExpression_getText,6776,0,1,0,7,0,0,0,0,1097,0
6777,com_google_security_zynamics_binnavi_Gui_FilterPanel_FilterExpressions_ConcreteTree_CAndExpression_CAndExpression,6777,0,1,1,7,0,0,0,0,2374,0
6778,com_google_security_zynamics_binnavi_Gui_FilterPanel_FilterExpressions_AbstractTree_CAbstractOrExpression_CAbstractOrExpression,6778,0,1,1,7,0,0,0,0,1095,0
6779,com_google_security_zynamics_binnavi_ZyGraph_Implementations_CNodeFunctions_splitAfter,6779,0,6,3,41,1,15,8,4,1484,16
6780,com_google_security_zynamics_binnavi_ZyGraph_Updaters_CodeNodes_CTagUpdater_setRealizer,6780,0,1,1,7,0,0,0,0,1102,0
6781,com_google_security_zynamics_binnavi_ZyGraph_Synchronizers_CEdgeDrawingSynchronizer_CEdgeDrawingSynchronizer,6781,0,1,1,10,0,6,5,2,585,6
6782,com_google_security_zynamics_binnavi_ZyGraph_Implementations_CEdgeDrawingFunctions_calcDrawSloppyEdges,6782,0,1,1,10,0,5,4,2,2375,5
6783,com_google_security_zynamics_binnavi_ZyGraph_Synchronizers_CEdgeDrawingSynchronizer_dispose,6783,0,1,0,7,0,5,4,2,585,5
6784,com_google_security_zynamics_binnavi_ZyGraph_Updaters_CodeNodes_CTagUpdater_rebuildNode,6784,0,1,0,7,0,2,2,1,1102,2
6785,com_google_security_zynamics_binnavi_ZyGraph_Settings_ZyGraphMouseSettings_getMouseWheelAction,6785,0,1,0,3,1,2,2,1,1106,3
6786,com_google_security_zynamics_binnavi_ZyGraph_Updaters_CodeNodes_CInstructionUpdater_rebuildNode,6786,0,1,0,7,0,2,2,1,2376,2
6787,com_google_security_zynamics_binnavi_ZyGraph_Settings_ZyGraphMouseSettings_setMousewheelAction,6787,0,3,1,16,1,1,1,1,1106,2
6788,com_google_security_zynamics_binnavi_ZyGraph_Settings_IZyGraphSearchSettingsListener_changedSearchVisibleNodesOnly,6788,0,1,1,5,0,0,0,0,1108,0
6789,com_google_security_zynamics_binnavi_ZyGraph_Settings_ZyGraphDisplaySettings_addListener,6789,0,1,1,7,0,2,1,2,1107,2
6790,com_google_security_zynamics_binnavi_ZyGraph_Settings_ZyGraphMouseSettings_getMousewheelAction,6790,0,1,1,16,1,2,2,1,1106,3
6791,com_google_security_zynamics_binnavi_ZyGraph_Settings_ZyGraphDisplaySettings_getGradientBackground,6791,0,1,0,7,0,1,1,1,1107,1
6792,com_google_security_zynamics_binnavi_ZyGraph_Settings_ZyGraphDisplaySettings_setAnimationSpeed,6792,0,3,1,15,1,1,1,1,1107,2
6793,com_google_security_zynamics_binnavi_ZyGraph_Settings_ZyGraphDisplaySettings_setFunctionNodeInformation,6793,0,4,1,23,1,3,3,1,1107,4
6794,com_google_security_zynamics_binnavi_ZyGraph_Settings_ZyGraphDisplaySettings_setMagnifyingGlassMode,6794,0,3,1,14,0,2,2,1,1107,2
6795,com_google_security_zynamics_binnavi_ZyGraph_Settings_ZyGraphEdgeSettings_getEdgeHidingThreshold,6795,0,1,0,7,0,1,1,1,1109,1
6796,com_google_security_zynamics_binnavi_ZyGraph_Settings_ZyGraphEdgeSettings_getDrawSelectedBends,6796,0,1,0,7,0,1,1,1,1109,1
6797,com_google_security_zynamics_binnavi_ZyGraph_Settings_ZyGraphSearchSettings_setSearchCaseSensitive,6797,0,4,1,23,1,3,3,1,1110,4
6798,com_google_security_zynamics_binnavi_ZyGraph_Settings_ZyGraphProximitySettings_setProximityBrowsingChildren,6798,0,4,1,24,2,3,3,1,1112,5
6799,com_google_security_zynamics_binnavi_ZyGraph_Builders_ZyOperandBuilder_getSibling,6799,0,2,1,9,0,2,1,2,1116,2
6800,com_google_security_zynamics_binnavi_ZyGraph_Builders_ZyOperandBuilder_getUnsignedBigIntegerString,6800,0,10,3,29,0,4,3,2,1116,4
6801,com_google_security_zynamics_binnavi_ZyGraph_Builders_ZyOperandBuilder_buildIntegerOperandString,6801,0,9,2,31,2,2,1,2,1116,4
6802,com_google_security_zynamics_binnavi_ZyGraph_Builders_ZyGraphBuilderManager_instance,6802,0,1,0,7,0,0,0,0,1113,0
6803,com_google_security_zynamics_binnavi_ZyGraph_Menus_Actions_CCopyNodeAction_CCopyNodeAction,6803,0,1,1,8,0,0,0,0,2377,0
6804,com_google_security_zynamics_binnavi_ZyGraph_Settings_ZyGraphProximitySettings_getProximityBrowsingActivationThreshold,6804,0,1,0,7,0,1,1,1,1112,1
6805,com_google_security_zynamics_binnavi_ZyGraph_Settings_ZyGraphProximitySettings_setProximityBrowsingPreview,6805,0,4,1,23,1,3,3,1,1112,4
6806,com_google_security_zynamics_binnavi_ZyGraph_Builders_ZyGraphBuilderManager_setBuilder,6806,0,2,2,16,0,2,2,1,1113,2
6807,com_google_security_zynamics_binnavi_ZyGraph_Settings_ZyGraphProximitySettings_getProximityBrowsingChildren,6807,0,1,0,3,0,1,1,1,1112,1
6808,com_google_security_zynamics_binnavi_ZyGraph_Builders_ZyOperandBuilder_buildOperand,6808,0,8,7,50,7,14,9,3,1116,21
6809,com_google_security_zynamics_binnavi_ZyGraph_Builders_ZyOperandBuilder_determineReplacementString,6809,0,2,2,15,0,4,4,1,1116,4
6810,com_google_security_zynamics_binnavi_ZyGraph_Builders_ZyNodeBuilder_addTagLines,6810,0,3,4,22,0,6,4,3,579,6
6811,com_google_security_zynamics_binnavi_ZyGraph_Builders_ZyOperandBuilder_buildIntegerOperand,6811,0,2,2,13,2,5,4,2,1116,7
6812,com_google_security_zynamics_binnavi_ZyGraph_Settings_ZyGraphProximitySettings_getProximityBrowsingPreview,6812,0,1,0,7,0,1,1,1,1112,1
6813,com_google_security_zynamics_binnavi_standardplugins_callresolver_CallResolver_getCurrentStep,6813,0,1,0,3,0,0,0,0,1147,0
6814,com_google_security_zynamics_binnavi_standardplugins_callresolver_CallResolver_startDebugger,6814,0,3,0,20,2,4,1,4,1147,6
6815,com_google_security_zynamics_binnavi_standardplugins_callresolver_CallResolver_dispose,6815,0,1,0,4,1,1,1,1,1147,2
6816,com_google_security_zynamics_binnavi_ZyGraph_Builders_Wrappers_CLocalNodeCommentWrapper_CLocalNodeCommentWrapper,6816,0,1,1,7,0,0,0,0,2378,0
6817,com_google_security_zynamics_binnavi_ZyGraph_Menus_Actions_CActionExpandNode_CActionExpandNode,6817,0,1,1,8,0,0,0,0,2379,0
6818,com_google_security_zynamics_binnavi_standardplugins_callresolver_ModuleCallResolverTarget_ModuleCallResolverTarget,6818,0,1,1,8,0,1,1,1,2380,1
6819,com_google_security_zynamics_binnavi_standardplugins_callresolver_OutputListGenerator_sort,6819,0,1,1,15,0,0,0,0,2381,0
6820,com_google_security_zynamics_binnavi_standardplugins_callresolver_CallResolver_resolveFunctions,6820,0,3,1,11,0,5,4,2,1147,5
6821,com_google_security_zynamics_binnavi_parsers_BreakpointCondition_ConditionLexer_mADD,6821,0,1,0,13,0,0,0,0,562,0
6822,com_google_security_zynamics_binnavi_parsers_gotomem_MemoryExpressionLexer_mDIGIT,6822,0,1,0,9,0,0,0,0,1168,0
6823,com_google_security_zynamics_binnavi_Tutorials_ITutorialListener_finished,6823,0,1,1,5,0,0,0,0,1600,0
6824,com_google_security_zynamics_binnavi_Importers_CImporterManager_startImporting,6824,0,2,2,11,0,0,0,0,1164,0
6825,com_google_security_zynamics_binnavi_Startup_CPluginLoader_loadPlugins,6825,0,3,5,29,0,7,6,2,2382,7
6826,com_google_security_zynamics_binnavi_standardplugins_callresolver_IndirectCallResolver_findIndirectCall,6826,0,3,3,18,0,5,3,2,2383,5
6827,com_google_security_zynamics_binnavi_standardplugins_coverage_VisualCoverage_addListener,6827,0,1,1,7,0,0,0,0,1153,0
6828,com_google_security_zynamics_binnavi_Startup_GuiInitializer_initializeFont,6828,0,1,0,43,0,3,2,2,1464,3
6829,com_google_security_zynamics_binnavi_Startup_PluginLoaderThread_PluginLoaderThread,6829,0,1,6,17,0,0,0,0,1163,0
6830,com_google_security_zynamics_binnavi_standardplugins_callresolver_ICallResolverTarget_getDebugger,6830,0,1,0,5,0,0,0,0,1485,0
6831,com_google_security_zynamics_binnavi_standardplugins_callresolver_IndirectCall_getModule,6831,0,1,0,7,0,0,0,0,1150,0
6832,com_google_security_zynamics_binnavi_yfileswrap_zygraph_ZyGraph_updateMultipleEdgeState,6832,0,2,0,11,0,4,3,2,1175,4
6833,com_google_security_zynamics_binnavi_yfileswrap_zygraph_ZyGraph_removeListeners,6833,0,1,0,8,0,6,4,3,1175,6
6834,com_google_security_zynamics_binnavi_parsers_filter_FilterParser_primaryExpression,6834,0,5,0,74,1,0,0,0,1169,1
6835,com_google_security_zynamics_binnavi_yfileswrap_Gui_GraphWindows_Actions_CActionInlineAll_CActionInlineAll,6835,0,1,3,15,0,0,0,0,2384,0
6836,com_google_security_zynamics_binnavi_yfileswrap_Gui_GraphWindows_NodeChooser_CNodeChooserTable_initializeViewListeners,6836,0,1,1,7,0,1,1,1,1605,1
6837,com_google_security_zynamics_binnavi_yfileswrap_Gui_GraphWindows_NodeTaggingTree_Nodes_CRootTagTreeNode_createChildren,6837,0,2,0,8,0,4,4,1,1172,4
6838,com_google_security_zynamics_binnavi_parsers_BreakpointCondition_ConditionParser_condition,6838,0,2,0,44,2,0,0,0,563,2
6839,com_google_security_zynamics_binnavi_parsers_BreakpointCondition_ConditionParser_bxorExpression,6839,0,4,0,52,2,0,0,0,563,2
6840,com_google_security_zynamics_binnavi_models_Bookmarks_code_CCodeBookmark_getAddress,6840,0,1,0,7,0,0,0,0,1171,0
6841,com_google_security_zynamics_binnavi_yfileswrap_Gui_GraphWindows_NodeChooser_CNodeChooser_CNodeChooser,6841,0,1,2,15,0,1,1,1,2052,1
6842,com_google_security_zynamics_binnavi_parsers_filter_FilterParser_setTreeAdaptor,6842,0,1,1,3,0,0,0,0,1169,0
6843,com_google_security_zynamics_binnavi_yfileswrap_zygraph_Settings_ZyGraphLayoutSettings_getAnimateLayoutEdgeThreshold,6843,0,1,0,3,0,1,1,1,577,1
6844,com_google_security_zynamics_binnavi_yfileswrap_zygraph_Settings_ZyGraphLayoutSettings_getDefaultGraphLayout,6844,0,1,0,7,1,0,0,0,577,1
6845,com_google_security_zynamics_binnavi_yfileswrap_zygraph_ZyGraph_removeListener,6845,0,1,1,9,0,3,3,1,1175,3
6846,com_google_security_zynamics_binnavi_yfileswrap_zygraph_ZyGraph_initializeProximityBrowserNative,6846,0,2,0,11,1,5,5,1,1175,6
6847,com_google_security_zynamics_binnavi_yfileswrap_zygraph_ZyGraph_initializeListeners,6847,0,1,0,8,0,6,4,3,1175,6
6848,com_google_security_zynamics_binnavi_yfileswrap_disassembly_types_TypeDependenceGraph_updateType,6848,0,1,1,9,1,0,0,0,572,1
6849,com_google_security_zynamics_binnavi_yfileswrap_zygraph_Settings_ZyGraphLayoutSettings_getCircularSettings,6849,0,1,0,7,0,0,0,0,577,0
6850,com_google_security_zynamics_binnavi_yfileswrap_zygraph_ZyGraph_getSelectedNodes,6850,0,1,0,3,0,1,1,1,1175,1
6851,com_google_security_zynamics_binnavi_yfileswrap_zygraph_ZyGraphDragAndDropSupport_getDragOverState,6851,0,3,2,20,0,3,2,2,1176,3
6852,com_google_security_zynamics_binnavi_yfileswrap_zygraph_NaviEdge_getRealizerLabelCount,6852,0,1,0,3,0,1,1,1,1177,1
6853,com_google_security_zynamics_binnavi_yfileswrap_zygraph_Implementations_CSettingsFunctions_saveSettings,6853,0,1,3,56,0,42,12,7,2385,42
6854,com_google_security_zynamics_binnavi_yfileswrap_zygraph_ZyGraph_showNodes,6854,0,1,2,5,0,2,2,1,1175,2
6855,com_google_security_zynamics_binnavi_yfileswrap_zygraph_NaviNode_getNodeContent,6855,0,1,0,3,1,1,1,1,474,2
6856,com_google_security_zynamics_binnavi_yfileswrap_zygraph_Builders_ZyGraphNodeBuilder_createRealizer,6856,0,4,2,22,0,6,5,2,2386,6
6857,com_google_security_zynamics_binnavi_yfileswrap_zygraph_Settings_ZyGraphLayoutSettings_getVisibilityWarningTreshold,6857,0,1,0,7,0,1,1,1,577,1
6858,com_google_security_zynamics_binnavi_yfileswrap_zygraph_Builders_ZyGraphBuilder_getNodeMap,6858,0,1,0,7,0,0,0,0,1240,0
6859,com_google_security_zynamics_binnavi_yfileswrap_zygraph_Builders_ZyGraphBuilder_getEdgeMap,6859,0,1,0,7,0,0,0,0,1240,0
6860,com_google_security_zynamics_binnavi_Gui_Debug_StackPanel_CStackMemoryProvider_getNumberOfEntries,6860,0,5,0,21,1,11,8,2,811,12
6861,com_google_security_zynamics_reil_translators_mips_SltuTranslatorTest_testOneSmaller,6861,1,1,0,21,0,10,5,5,1653,10
6862,com_google_security_zynamics_reil_translators_ppc_MulhwDotTranslator_translate,6862,0,1,3,6,0,8,6,2,2387,8
6863,com_google_security_zynamics_zylib_disassembly_IView_getName,6863,0,1,0,1,0,0,0,0,1416,0
6864,com_google_security_zynamics_reil_translators_ppc_ClrlslwiTranslator_translate,6864,0,1,3,3,0,3,3,1,2388,3
